Direction,Year,Date,Weekday,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2020,12/12/2020,Saturday,United Kingdom,All,All,$,2000000,1447000000
Exports,2020,13/12/2020,Sunday,United Kingdom,All,All,$,5000000,1452000000
Exports,2020,14/12/2020,Monday,United Kingdom,All,All,$,4000000,1456000000
Exports,2020,15/12/2020,Tuesday,United Kingdom,All,All,$,7000000,1463000000
Exports,2020,16/12/2020,Wednesday,United Kingdom,All,All,$,7000000,1470000000
Exports,2020,17/12/2020,Thursday,United Kingdom,All,All,$,6000000,1475000000
Exports,2020,18/12/2020,Friday,United Kingdom,All,All,$,4000000,1479000000
Exports,2020,19/12/2020,Saturday,United Kingdom,All,All,$,4000000,1483000000
Exports,2020,20/12/2020,Sunday,United Kingdom,All,All,$,2000000,1484000000
Exports,2020,21/12/2020,Monday,United Kingdom,All,All,$,1000000,1485000000
Exports,2020,22/12/2020,Tuesday,United Kingdom,All,All,$,5000000,1490000000
Exports,2020,23/12/2020,Wednesday,United Kingdom,All,All,$,3000000,1493000000
Exports,2020,24/12/2020,Thursday,United Kingdom,All,All,$,5000000,1498000000
Exports,2020,25/12/2020,Friday,United Kingdom,All,All,$,1000000,1498000000
Exports,2020,26/12/2020,Saturday,United Kingdom,All,All,$,1000000,1499000000
Exports,2020,27/12/2020,Sunday,United Kingdom,All,All,$,6000000,1505000000
Exports,2020,28/12/2020,Monday,United Kingdom,All,All,$,3000000,1508000000
Exports,2020,29/12/2020,Tuesday,United Kingdom,All,All,$,6000000,1514000000
Exports,2020,30/12/2020,Wednesday,United Kingdom,All,All,$,6000000,1520000000
Exports,2020,31/12/2020,Thursday,United Kingdom,All,All,$,1000000,1521000000
Exports,2020,01/01/2020,Wednesday,European Union (27),All,All,$,5000000,5000000
Exports,2020,02/01/2020,Thursday,European Union (27),All,All,$,6000000,11000000
Exports,2020,03/01/2020,Friday,European Union (27),All,All,$,3000000,13000000
Exports,2020,04/01/2020,Saturday,European Union (27),All,All,$,1000000,15000000
Exports,2020,05/01/2020,Sunday,European Union (27),All,All,$,2000000,17000000
Exports,2020,06/01/2020,Monday,European Union (27),All,All,$,4000000,20000000
Exports,2020,07/01/2020,Tuesday,European Union (27),All,All,$,6000000,27000000
Exports,2020,08/01/2020,Wednesday,European Union (27),All,All,$,7000000,34000000
Exports,2020,09/01/2020,Thursday,European Union (27),All,All,$,3000000,37000000
Exports,2020,10/01/2020,Friday,European Union (27),All,All,$,5000000,41000000
Exports,2020,11/01/2020,Saturday,European Union (27),All,All,$,1000000,43000000
Exports,2020,12/01/2020,Sunday,European Union (27),All,All,$,3000000,46000000
Exports,2020,13/01/2020,Monday,European Union (27),All,All,$,6000000,52000000
Exports,2020,14/01/2020,Tuesday,European Union (27),All,All,$,9000000,61000000
Exports,2020,15/01/2020,Wednesday,European Union (27),All,All,$,8000000,69000000
Exports,2020,16/01/2020,Thursday,European Union (27),All,All,$,17000000,86000000
Exports,2020,17/01/2020,Friday,European Union (27),All,All,$,11000000,97000000
Exports,2020,18/01/2020,Saturday,European Union (27),All,All,$,7000000,104000000
Exports,2020,19/01/2020,Sunday,European Union (27),All,All,$,7000000,111000000
Exports,2020,20/01/2020,Monday,European Union (27),All,All,$,6000000,117000000
Exports,2020,21/01/2020,Tuesday,European Union (27),All,All,$,17000000,134000000
Exports,2020,22/01/2020,Wednesday,European Union (27),All,All,$,7000000,141000000
Exports,2020,23/01/2020,Thursday,European Union (27),All,All,$,8000000,150000000
Exports,2020,24/01/2020,Friday,European Union (27),All,All,$,9000000,159000000
Exports,2020,25/01/2020,Saturday,European Union (27),All,All,$,5000000,164000000
Exports,2020,26/01/2020,Sunday,European Union (27),All,All,$,8000000,171000000
Exports,2020,27/01/2020,Monday,European Union (27),All,All,$,16000000,188000000
Exports,2020,28/01/2020,Tuesday,European Union (27),All,All,$,13000000,201000000
Exports,2020,29/01/2020,Wednesday,European Union (27),All,All,$,6000000,207000000
Exports,2020,30/01/2020,Thursday,European Union (27),All,All,$,11000000,218000000
Exports,2020,31/01/2020,Friday,European Union (27),All,All,$,11000000,229000000
Exports,2020,01/02/2020,Saturday,European Union (27),All,All,$,8000000,237000000
Exports,2020,02/02/2020,Sunday,European Union (27),All,All,$,8000000,244000000
Exports,2020,03/02/2020,Monday,European Union (27),All,All,$,9000000,254000000
Exports,2020,04/02/2020,Tuesday,European Union (27),All,All,$,21000000,275000000
Exports,2020,05/02/2020,Wednesday,European Union (27),All,All,$,12000000,288000000
Exports,2020,06/02/2020,Thursday,European Union (27),All,All,$,13000000,301000000
Exports,2020,07/02/2020,Friday,European Union (27),All,All,$,19000000,319000000
Exports,2020,08/02/2020,Saturday,European Union (27),All,All,$,6000000,326000000
Exports,2020,09/02/2020,Sunday,European Union (27),All,All,$,3000000,329000000
Exports,2020,10/02/2020,Monday,European Union (27),All,All,$,9000000,337000000
Exports,2020,11/02/2020,Tuesday,European Union (27),All,All,$,5000000,342000000
Exports,2020,12/02/2020,Wednesday,European Union (27),All,All,$,14000000,357000000
Exports,2020,13/02/2020,Thursday,European Union (27),All,All,$,16000000,372000000
Exports,2020,14/02/2020,Friday,European Union (27),All,All,$,11000000,383000000
Exports,2020,15/02/2020,Saturday,European Union (27),All,All,$,7000000,390000000
Exports,2020,16/02/2020,Sunday,European Union (27),All,All,$,6000000,396000000
Exports,2020,17/02/2020,Monday,European Union (27),All,All,$,28000000,424000000
Exports,2020,18/02/2020,Tuesday,European Union (27),All,All,$,9000000,433000000
Exports,2020,19/02/2020,Wednesday,European Union (27),All,All,$,13000000,445000000
Exports,2020,20/02/2020,Thursday,European Union (27),All,All,$,15000000,460000000
Exports,2020,21/02/2020,Friday,European Union (27),All,All,$,11000000,471000000
Exports,2020,22/02/2020,Saturday,European Union (27),All,All,$,2000000,473000000
Exports,2020,23/02/2020,Sunday,European Union (27),All,All,$,5000000,478000000
Exports,2020,24/02/2020,Monday,European Union (27),All,All,$,23000000,501000000
Exports,2020,25/02/2020,Tuesday,European Union (27),All,All,$,7000000,508000000
Exports,2020,26/02/2020,Wednesday,European Union (27),All,All,$,19000000,527000000
Exports,2020,27/02/2020,Thursday,European Union (27),All,All,$,11000000,538000000
Exports,2020,28/02/2020,Friday,European Union (27),All,All,$,10000000,548000000
Exports,2020,29/02/2020,Saturday,European Union (27),All,All,$,9000000,557000000
Exports,2020,01/03/2020,Sunday,European Union (27),All,All,$,4000000,561000000
Exports,2020,02/03/2020,Monday,European Union (27),All,All,$,30000000,591000000
Exports,2020,03/03/2020,Tuesday,European Union (27),All,All,$,15000000,606000000
Exports,2020,04/03/2020,Wednesday,European Union (27),All,All,$,10000000,616000000
Exports,2020,05/03/2020,Thursday,European Union (27),All,All,$,13000000,629000000
Exports,2020,06/03/2020,Friday,European Union (27),All,All,$,11000000,640000000
Exports,2020,07/03/2020,Saturday,European Union (27),All,All,$,4000000,644000000
Exports,2020,08/03/2020,Sunday,European Union (27),All,All,$,5000000,649000000
Exports,2020,09/03/2020,Monday,European Union (27),All,All,$,23000000,671000000
Exports,2020,10/03/2020,Tuesday,European Union (27),All,All,$,8000000,679000000
Exports,2020,11/03/2020,Wednesday,European Union (27),All,All,$,15000000,694000000
Exports,2020,12/03/2020,Thursday,European Union (27),All,All,$,12000000,706000000
Exports,2020,13/03/2020,Friday,European Union (27),All,All,$,9000000,715000000
Exports,2020,14/03/2020,Saturday,European Union (27),All,All,$,9000000,724000000
Exports,2020,15/03/2020,Sunday,European Union (27),All,All,$,7000000,731000000
Exports,2020,16/03/2020,Monday,European Union (27),All,All,$,31000000,762000000
Exports,2020,17/03/2020,Tuesday,European Union (27),All,All,$,9000000,772000000
Exports,2020,18/03/2020,Wednesday,European Union (27),All,All,$,20000000,791000000
Exports,2020,19/03/2020,Thursday,European Union (27),All,All,$,14000000,806000000
Exports,2020,20/03/2020,Friday,European Union (27),All,All,$,10000000,815000000
Exports,2020,21/03/2020,Saturday,European Union (27),All,All,$,4000000,819000000
Exports,2020,22/03/2020,Sunday,European Union (27),All,All,$,3000000,823000000
Exports,2020,23/03/2020,Monday,European Union (27),All,All,$,20000000,843000000
Exports,2020,24/03/2020,Tuesday,European Union (27),All,All,$,28000000,871000000
Exports,2020,25/03/2020,Wednesday,European Union (27),All,All,$,13000000,884000000
Exports,2020,26/03/2020,Thursday,European Union (27),All,All,$,7000000,891000000
Exports,2020,27/03/2020,Friday,European Union (27),All,All,$,10000000,901000000
Exports,2020,28/03/2020,Saturday,European Union (27),All,All,$,16000000,917000000
Exports,2020,29/03/2020,Sunday,European Union (27),All,All,$,3000000,921000000
Exports,2020,30/03/2020,Monday,European Union (27),All,All,$,24000000,944000000
Exports,2020,31/03/2020,Tuesday,European Union (27),All,All,$,40000000,984000000
Exports,2020,01/04/2020,Wednesday,European Union (27),All,All,$,13000000,997000000
Exports,2020,02/04/2020,Thursday,European Union (27),All,All,$,7000000,1004000000
Exports,2020,03/04/2020,Friday,European Union (27),All,All,$,8000000,1012000000
Exports,2020,04/04/2020,Saturday,European Union (27),All,All,$,2000000,1014000000
Exports,2020,05/04/2020,Sunday,European Union (27),All,All,$,6000000,1019000000
Exports,2020,06/04/2020,Monday,European Union (27),All,All,$,15000000,1035000000
Exports,2020,07/04/2020,Tuesday,European Union (27),All,All,$,13000000,1048000000
Exports,2020,08/04/2020,Wednesday,European Union (27),All,All,$,61000000,1109000000
Exports,2020,09/04/2020,Thursday,European Union (27),All,All,$,16000000,1125000000
Exports,2020,10/04/2020,Friday,European Union (27),All,All,$,6000000,1131000000
Exports,2020,11/04/2020,Saturday,European Union (27),All,All,$,5000000,1136000000
Exports,2020,12/04/2020,Sunday,European Union (27),All,All,$,5000000,1141000000
Exports,2020,13/04/2020,Monday,European Union (27),All,All,$,15000000,1156000000
Exports,2020,14/04/2020,Tuesday,European Union (27),All,All,$,4000000,1160000000
Exports,2020,15/04/2020,Wednesday,European Union (27),All,All,$,26000000,1186000000
Exports,2020,16/04/2020,Thursday,European Union (27),All,All,$,6000000,1192000000
Exports,2020,17/04/2020,Friday,European Union (27),All,All,$,10000000,1202000000
Exports,2020,18/04/2020,Saturday,European Union (27),All,All,$,2000000,1204000000
Exports,2020,19/04/2020,Sunday,European Union (27),All,All,$,9000000,1213000000
Exports,2020,20/04/2020,Monday,European Union (27),All,All,$,18000000,1231000000
Exports,2020,21/04/2020,Tuesday,European Union (27),All,All,$,29000000,1260000000
Exports,2020,22/04/2020,Wednesday,European Union (27),All,All,$,27000000,1287000000
Exports,2020,23/04/2020,Thursday,European Union (27),All,All,$,6000000,1293000000
Exports,2020,24/04/2020,Friday,European Union (27),All,All,$,13000000,1306000000
Exports,2020,25/04/2020,Saturday,European Union (27),All,All,$,2000000,1308000000
Exports,2020,26/04/2020,Sunday,European Union (27),All,All,$,14000000,1322000000
Exports,2020,27/04/2020,Monday,European Union (27),All,All,$,12000000,1334000000
Exports,2020,28/04/2020,Tuesday,European Union (27),All,All,$,14000000,1348000000
Exports,2020,29/04/2020,Wednesday,European Union (27),All,All,$,28000000,1376000000
Exports,2020,30/04/2020,Thursday,European Union (27),All,All,$,5000000,1382000000
Exports,2020,01/05/2020,Friday,European Union (27),All,All,$,7000000,1389000000
Exports,2020,02/05/2020,Saturday,European Union (27),All,All,$,23000000,1411000000
Exports,2020,03/05/2020,Sunday,European Union (27),All,All,$,2000000,1414000000
Exports,2020,04/05/2020,Monday,European Union (27),All,All,$,13000000,1426000000
Exports,2020,05/05/2020,Tuesday,European Union (27),All,All,$,5000000,1431000000
Exports,2020,06/05/2020,Wednesday,European Union (27),All,All,$,35000000,1466000000
Exports,2020,07/05/2020,Thursday,European Union (27),All,All,$,8000000,1474000000
Exports,2020,08/05/2020,Friday,European Union (27),All,All,$,2000000,1476000000
Exports,2020,09/05/2020,Saturday,European Union (27),All,All,$,4000000,1481000000
Exports,2020,10/05/2020,Sunday,European Union (27),All,All,$,6000000,1487000000
Exports,2020,11/05/2020,Monday,European Union (27),All,All,$,16000000,1503000000
Exports,2020,12/05/2020,Tuesday,European Union (27),All,All,$,7000000,1510000000
Exports,2020,13/05/2020,Wednesday,European Union (27),All,All,$,48000000,1558000000
Exports,2020,14/05/2020,Thursday,European Union (27),All,All,$,9000000,1568000000
Exports,2020,15/05/2020,Friday,European Union (27),All,All,$,6000000,1574000000
Exports,2020,16/05/2020,Saturday,European Union (27),All,All,$,2000000,1576000000
Exports,2020,17/05/2020,Sunday,European Union (27),All,All,$,20000000,1596000000
Exports,2020,18/05/2020,Monday,European Union (27),All,All,$,13000000,1609000000
Exports,2020,19/05/2020,Tuesday,European Union (27),All,All,$,11000000,1620000000
Exports,2020,20/05/2020,Wednesday,European Union (27),All,All,$,35000000,1655000000
Exports,2020,21/05/2020,Thursday,European Union (27),All,All,$,11000000,1666000000
Exports,2020,22/05/2020,Friday,European Union (27),All,All,$,5000000,1671000000
Exports,2020,23/05/2020,Saturday,European Union (27),All,All,$,4000000,1675000000
Exports,2020,24/05/2020,Sunday,European Union (27),All,All,$,6000000,1681000000
Exports,2020,25/05/2020,Monday,European Union (27),All,All,$,15000000,1695000000
Exports,2020,26/05/2020,Tuesday,European Union (27),All,All,$,5000000,1700000000
Exports,2020,27/05/2020,Wednesday,European Union (27),All,All,$,37000000,1737000000
Exports,2020,28/05/2020,Thursday,European Union (27),All,All,$,10000000,1748000000
Exports,2020,29/05/2020,Friday,European Union (27),All,All,$,7000000,1755000000
Exports,2020,30/05/2020,Saturday,European Union (27),All,All,$,3000000,1758000000
Exports,2020,31/05/2020,Sunday,European Union (27),All,All,$,4000000,1762000000
Exports,2020,01/06/2020,Monday,European Union (27),All,All,$,13000000,1774000000
Exports,2020,02/06/2020,Tuesday,European Union (27),All,All,$,4000000,1779000000
Exports,2020,03/06/2020,Wednesday,European Union (27),All,All,$,33000000,1812000000
Exports,2020,04/06/2020,Thursday,European Union (27),All,All,$,5000000,1817000000
Exports,2020,05/06/2020,Friday,European Union (27),All,All,$,3000000,1820000000
Exports,2020,06/06/2020,Saturday,European Union (27),All,All,$,6000000,1826000000
Exports,2020,07/06/2020,Sunday,European Union (27),All,All,$,8000000,1835000000
Exports,2020,08/06/2020,Monday,European Union (27),All,All,$,16000000,1850000000
Exports,2020,09/06/2020,Tuesday,European Union (27),All,All,$,9000000,1860000000
Exports,2020,10/06/2020,Wednesday,European Union (27),All,All,$,32000000,1892000000
Exports,2020,11/06/2020,Thursday,European Union (27),All,All,$,7000000,1899000000
Exports,2020,12/06/2020,Friday,European Union (27),All,All,$,21000000,1920000000
Exports,2020,13/06/2020,Saturday,European Union (27),All,All,$,7000000,1927000000
Exports,2020,14/06/2020,Sunday,European Union (27),All,All,$,5000000,1932000000
Exports,2020,15/06/2020,Monday,European Union (27),All,All,$,17000000,1949000000
Exports,2020,16/06/2020,Tuesday,European Union (27),All,All,$,8000000,1957000000
Exports,2020,17/06/2020,Wednesday,European Union (27),All,All,$,29000000,1987000000
Exports,2020,18/06/2020,Thursday,European Union (27),All,All,$,7000000,1993000000
Exports,2020,19/06/2020,Friday,European Union (27),All,All,$,3000000,1996000000
Exports,2020,20/06/2020,Saturday,European Union (27),All,All,$,3000000,1999000000
Exports,2020,21/06/2020,Sunday,European Union (27),All,All,$,7000000,2006000000
Exports,2020,22/06/2020,Monday,European Union (27),All,All,$,15000000,2021000000
Exports,2020,23/06/2020,Tuesday,European Union (27),All,All,$,7000000,2028000000
Exports,2020,24/06/2020,Wednesday,European Union (27),All,All,$,10000000,2038000000
Exports,2020,25/06/2020,Thursday,European Union (27),All,All,$,8000000,2047000000
Exports,2020,26/06/2020,Friday,European Union (27),All,All,$,5000000,2052000000
Exports,2020,27/06/2020,Saturday,European Union (27),All,All,$,5000000,2057000000
Exports,2020,28/06/2020,Sunday,European Union (27),All,All,$,10000000,2067000000
Exports,2020,29/06/2020,Monday,European Union (27),All,All,$,13000000,2080000000
Exports,2020,30/06/2020,Tuesday,European Union (27),All,All,$,8000000,2088000000
Exports,2020,01/07/2020,Wednesday,European Union (27),All,All,$,33000000,2121000000
Exports,2020,02/07/2020,Thursday,European Union (27),All,All,$,9000000,2130000000
Exports,2020,03/07/2020,Friday,European Union (27),All,All,$,3000000,2133000000
Exports,2020,04/07/2020,Saturday,European Union (27),All,All,$,3000000,2136000000
Exports,2020,05/07/2020,Sunday,European Union (27),All,All,$,11000000,2147000000
Exports,2020,06/07/2020,Monday,European Union (27),All,All,$,14000000,2161000000
Exports,2020,07/07/2020,Tuesday,European Union (27),All,All,$,11000000,2172000000
Exports,2020,08/07/2020,Wednesday,European Union (27),All,All,$,31000000,2202000000
Exports,2020,09/07/2020,Thursday,European Union (27),All,All,$,12000000,2214000000
Exports,2020,10/07/2020,Friday,European Union (27),All,All,$,3000000,2217000000
Exports,2020,11/07/2020,Saturday,European Union (27),All,All,$,4000000,2221000000
Exports,2020,12/07/2020,Sunday,European Union (27),All,All,$,9000000,2230000000
Exports,2020,13/07/2020,Monday,European Union (27),All,All,$,12000000,2242000000
Exports,2020,14/07/2020,Tuesday,European Union (27),All,All,$,8000000,2251000000
Exports,2020,15/07/2020,Wednesday,European Union (27),All,All,$,40000000,2291000000
Exports,2020,16/07/2020,Thursday,European Union (27),All,All,$,22000000,2313000000
Exports,2020,17/07/2020,Friday,European Union (27),All,All,$,4000000,2317000000
Exports,2020,18/07/2020,Saturday,European Union (27),All,All,$,2000000,2318000000
Exports,2020,19/07/2020,Sunday,European Union (27),All,All,$,6000000,2324000000
Exports,2020,20/07/2020,Monday,European Union (27),All,All,$,13000000,2337000000
Exports,2020,21/07/2020,Tuesday,European Union (27),All,All,$,11000000,2348000000
Exports,2020,22/07/2020,Wednesday,European Union (27),All,All,$,26000000,2374000000
Exports,2020,23/07/2020,Thursday,European Union (27),All,All,$,16000000,2390000000
Exports,2020,24/07/2020,Friday,European Union (27),All,All,$,3000000,2393000000
Exports,2020,25/07/2020,Saturday,European Union (27),All,All,$,5000000,2398000000
Exports,2020,26/07/2020,Sunday,European Union (27),All,All,$,2000000,2400000000
